v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,target
1.70735,1.80143,-0.77437,2.73448,-3.171,2.51838,0.88027,-1.54757,0.19467,-1.95779,2.25677,1.25467,1.71567,1
3.13352,3.43923,0.28551,4.8236,-3.78304,4.27927,0.19267,-0.37002,0.40715,-3.43633,2.51361,3.43084,0.54636,1
0.97597,2.08281,-1.6783,3.54639,-3.86004,2.39851,0.44832,-3.18915,0.16603,-2.7074,2.57743,-0.65746,-0.17879,1
-2.24127,-0.45805,-2.19578,-1.30616,0.00439,1.34892,0.7211,-5.62601,2.14864,-1.64651,1.6145,-4.37176,0.40639,0
-2.6022,0.02331,5.53974,-4.44308,7.88844,-0.3322,-3.61929,2.48735,1.00827,-0.61907,-2.75609,1.36197,0.73679,1
-0.37868,1.19499,1.95999,-0.39084,3.42107,1.46441,-1.39977,1.0636,2.18822,-1.45811,-1.09883,1.32881,-1.23863,1
1.90165,-0.45223,0.44188,1.84728,-0.02078,2.22629,-1.06941,3.44486,1.44167,-0.41744,-2.02781,1.1542,0.16214,1
1.13866,0.4693,-0.31852,3.11749,-3.53358,1.31518,-1.21648,-0.20979,-1.59539,-1.47105,0.61403,-0.79274,1.36917,1
1.27583,-0.39286,0.7931,0.71625,-3.25545,7.08629,-0.77323,-3.39624,1.2021,-4.28428,2.59916,-0.93457,-0.28842,1
-0.57569,-1.29252,-1.8773,-0.34628,-0.85827,2.15023,0.44068,-2.77537,1.96364,-1.03568,0.44427,-3.13296,0.45036,0
-1.34204,-1.56649,-0.43717,0.53347,-1.13218,3.45785,-2.71106,-3.08849,1.02442,-3.02951,-0.26755,-5.37684,0.94451,0
-1.88603,0.89579,-0.24483,0.83957,1.81311,-0.55946,-1.96064,-1.20187,1.0486,-1.38615,-1.08129,-2.70202,0.98194,0
0.78035,0.2857,1.58267,1.06514,0.58709,1.69226,-1.79172,2.02013,0.40629,-1.14305,-1.15911,0.91525,-0.98934,1
-2.81678,-0.02934,-0.28039,-3.78755,4.09766,-0.54865,1.03594,-3.33713,2.70312,-0.10237,0.47164,-1.57574,0.51348,0
3.83883,-3.05169,-3.8385,3.39705,-5.37255,6.55145,1.28362,0.70793,3.52282,-1.10385,-0.64735,-2.00747,2.75116,1
-2.93913,3.20463,-2.72094,2.68053,2.63261,-2.88369,-0.94852,-2.81271,2.51297,-1.38058,-0.95115,-3.62989,2.36752,0
0.77182,-0.41999,0.4531,-0.35726,2.43683,2.65462,-0.19282,1.90744,3.53404,-0.59367,-1.716,1.02398,-0.4294,1
1.23776,3.20312,-0.7465,4.19884,-0.51201,-3.0139,0.07561,2.80192,-0.94071,0.71574,-0.74147,2.65892,0.48975,0
0.43142,0.82128,-2.18332,2.3238,-3.69314,-0.28396,0.99114,-2.37271,-1.22243,-0.49585,1.89204,-1.22998,-1.76984,1
1.70384,3.51868,-2.17983,4.54574,-2.89257,-1.49955,1.78707,-0.08638,-0.61871,-0.12538,1.60107,2.32291,-0.75945,1
-0.74757,-0.90938,-0.10692,0.45423,1.36935,-0.11613,-1.88954,1.22371,0.90248,-0.14378,-2.33256,-2.18853,-0.77297,0
-1.31396,1.64614,-1.12598,-0.19135,3.40174,-2.69045,0.92395,0.09607,2.1217,0.94065,-1.0035,0.3207,0.37275,0
0.8615,-3.69902,-0.34839,-1.51335,-0.85091,4.14259,-0.24329,0.29005,1.94647,-0.36091,-1.03024,-2.08704,-0.66415,0
0.1139,0.09106,-0.46754,3.19477,-1.156,-1.85611,-2.39868,2.32619,-1.70504,0.23066,-2.17551,-1.725,0.468,1
1.45724,2.00327,-0.51617,2.95798,-2.74587,4.16487,0.11921,-2.34473,1.32445,-3.35097,2.23746,0.51638,1.24376,1
3.80879,-2.3646,-0.40624,3.49831,-2.83087,3.82011,-1.41052,5.5148,1.03541,-0.00594,-3.08803,0.54123,0.0186,1
-0.98256,0.41394,-1.89837,1.31468,0.75172,-1.97584,-0.24572,-0.10697,0.8961,0.47957,-1.31566,-2.07086,-1.29565,0
1.39724,0.95586,-0.734,3.23028,-4.05169,1.13293,-0.30141,-0.74675,-1.66092,-1.32239,1.41386,-0.1308,1.18554,1
-0.12185,0.26758,-1.32868,3.82931,-2.82976,-1.92138,-2.17118,0.54913,-2.47381,-0.21985,-1.08588,-2.90868,1.40546,1
-0.9088,1.42702,-0.80533,1.85267,0.97373,0.32106,-1.21543,-1.02381,1.69907,-1.64671,-0.67064,-1.74836,-0.66459,0
1.37046,-0.38147,0.90676,0.61409,-0.38922,2.25867,-0.58896,1.65681,0.59149,-0.67234,-0.53501,1.18051,0.29218,1
3.03648,-2.51737,0.26029,1.14934,-0.97025,3.4466,-0.5927,4.86281,1.59486,0.49663,-2.66386,1.26401,-0.57207,1
-0.89237,-0.63571,-0.792,-0.13502,0.72337,3.7518,-0.9146,-2.6957,3.37076,-2.61274,-0.13951,-3.1595,0.08354,0
-1.44404,-1.12556,-1.05904,-0.36948,-0.06912,2.00268,-1.02167,-3.00139,1.61522,-1.75233,-0.01702,-4.11289,-1.12311,0
-0.64454,-0.50746,-0.11263,2.04818,-0.5889,2.33185,-3.12841,-0.71601,0.81968,-2.53771,-1.3454,-3.77571,-0.34232,0
-0.07879,-2.44119,-0.95306,1.96185,-1.96782,1.92181,-2.9326,0.44834,0.02908,-1.17387,-2.19036,-4.75789,1.51832,0
0.47547,1.4805,-0.99829,1.68923,-1.21039,-2.23939,0.98538,0.30965,-1.25592,0.87793,0.60803,1.13738,0.88835,0
-0.44116,-0.78035,-1.78266,2.15802,-4.39591,0.51364,-1.11015,-3.0307,-2.11951,-1.329,1.17506,-4.30065,0.37086,1
-2.72934,0.3275,-0.74897,-2.48686,1.54932,0.40054,0.68058,-5.37009,1.56998,-1.42146,1.9304,-2.82674,0.33076,0
-3.51978,1.87459,0.32708,2.44049,1.7251,-0.76411,-4.90142,-2.81777,0.01803,-3.51125,-1.34243,-5.63155,-0.34946,1
-1.63782,-1.73707,-1.94411,0.90529,-1.22782,-0.19793,-1.81906,-1.94243,-0.1072,-0.64549,-1.13716,-5.68018,-0.05941,0
-1.44454,1.75435,-2.1494,0.75193,-0.66892,-0.33054,1.1098,-4.57384,0.95526,-1.37451,2.11904,-2.08053,-0.33311,0
-0.95957,-1.12472,-1.43571,-0.33647,0.23842,0.77782,-0.20325,-1.58576,1.58024,-0.45418,-0.53922,-2.98388,0.46074,0
-0.78356,1.1706,-2.19952,2.87561,-0.13509,-1.63824,-0.79427,-0.40498,0.7535,-0.35988,-1.16188,-2.45605,-0.93916,0
0.4773,0.72621,-0.47126,2.71138,-0.9226,0.71677,-1.3892,0.65053,0.28851,-1.16558,-0.82993,-0.87293,-1.28689,0
-1.69519,0.32775,-1.79343,-2.02428,-0.54089,2.23688,2.1676,-6.82665,2.11364,-1.98851,3.53594,-2.46361,-0.37676,0
0.46455,3.70328,-0.96783,5.74191,-0.00274,-4.76698,-1.5917,3.67802,-1.54375,0.71849,-2.21956,1.19473,-0.14715,0
-2.74095,0.98678,1.8176,-2.93668,5.05387,1.29774,-1.17911,-2.63869,2.96734,-2.14608,0.01621,-0.95729,0.9245,0
3.83761,-1.7613,-1.41607,2.82244,-4.80332,5.36551,0.73503,1.52417,1.27027,-1.03824,0.15463,0.56504,-1.49078,1
-1.57996,0.58908,-2.34728,1.25351,-0.67789,-1.06324,-0.11807,-3.03105,0.48703,-0.73815,0.38491,-3.53774,-1.92731,0
-1.71574,0.80529,-0.8808,-0.01621,2.19961,-1.25528,-0.41481,-1.179,1.54837,-0.31562,-0.7719,-1.79137,-0.15389,0
2.56708,3.43403,-1.59705,4.67255,-5.04198,1.33986,1.90596,-1.67005,-1.00486,-1.7152,3.44416,2.66433,-0.72529,1
2.38452,3.52968,-1.5912,2.71953,-3.49952,3.86781,3.36875,-3.64668,1.87542,-2.71339,4.59003,3.33654,-1.37694,1
0.4776,-0.35127,-0.05769,2.1223,-1.61508,-0.01428,-1.73578,1.27308,-1.27269,-0.35421,-1.05536,-1.22339,1.38157,1
-1.22943,0.56929,-0.11655,-0.814,2.24857,1.21219,-0.21288,-1.79258,2.55716,-1.36055,-0.04257,-1.08058,0.34285,0
3.38529,4.8055,-1.10544,4.90714,-4.34671,3.73981,2.64058,-2.11306,1.0529,-3.13356,4.35733,4.7205,0.58467,1
1.81309,-1.69595,0.97669,0.3955,-1.9016,4.0421,-0.91379,1.16188,0.29102,-1.20652,-0.21542,0.21312,-0.15051,1
0.68235,-0.95495,-3.1105,2.0522,-2.13339,0.298,0.77982,-0.19117,1.17533,0.4242,-0.71332,-2.29489,-1.92248,0
-0.58373,-1.44459,2.42478,-1.42944,2.87961,2.27303,-2.79299,1.78696,1.43209,-1.14854,-2.3248,-0.83827,0.7147,1
0.73818,2.39485,-1.51876,4.977,-3.62595,1.7715,-1.14173,-2.11253,-0.18922,-3.02917,1.30926,-1.53375,1.34388,1
-4.39785,1.43852,1.32376,-1.55197,4.6521,-0.94637,-3.12824,-3.67027,1.26444,-2.54602,-0.57045,-3.99565,-0.0535,0
0.16623,-2.01897,2.4133,-1.33239,0.82602,2.0981,-2.30134,1.88926,-0.32129,-0.56898,-1.50786,-0.39829,-0.44873,1
0.5239,1.50154,-2.13796,4.02236,-4.12842,-0.6604,-0.14443,-1.70367,-1.76682,-0.98716,1.31026,-1.60029,-0.55044,1
-1.60723,4.12943,-1.11646,2.34909,1.87559,-3.5551,0.06367,-1.40522,0.47252,-0.54075,0.3405,0.21822,-0.24567,0
-0.68042,-1.33208,-3.40322,1.69631,-2.23938,-0.4514,-0.04056,-1.84314,0.46251,0.0914,-0.59935,-4.65909,1.55289,1
-0.02094,-1.55356,-2.72047,4.58377,-3.48079,-0.56005,-2.99078,0.89196,-1.13881,-0.43775,-2.66463,-5.6996,1.3725,0
0.6055,1.64009,-3.00951,3.46205,-4.15027,-3.0592,1.60016,-1.30347,-2.4753,0.94005,1.63369,-0.50184,-1.71704,1
-1.72869,0.83922,-0.56709,-0.00141,1.86924,1.2718,-0.89035,-2.70549,2.56691,-2.09052,-0.04722,-2.47765,0.74081,0
-0.25209,-2.23824,-2.91882,-0.47495,-0.28791,-1.86205,1.4169,0.54712,0.84318,2.47615,-1.5259,-2.35266,2.08195,0
0.31516,0.6309,-1.47621,1.50555,1.61709,3.4089,-0.09344,-0.41184,5.02315,-2.04929,-1.16903,-0.9802,-1.43582,1
-2.11751,-1.55115,-0.8385,-2.55201,1.90586,0.13501,0.0374,-2.46756,1.72823,-0.05155,-0.34886,-3.24737,-0.08763,0
-1.42758,0.3894,-2.34176,0.20739,-2.3703,-0.18329,1.10422,-5.2494,-0.42246,-1.04941,2.61765,-3.25691,0.54334,0
1.70501,0.07529,-2.54428,3.64973,-4.25807,5.13722,0.12983,-2.56266,2.26046,-3.1306,1.29,-2.26689,0.19316,1
4.40935,-3.37501,-0.33584,2.67422,-4.51284,4.88418,-0.65362,4.7709,0.21434,0.11013,-1.93527,0.70954,0.81405,1
-1.38677,-1.51722,-3.03453,0.33019,-2.83249,-3.33884,0.63128,-2.35804,-2.40651,1.69352,0.4083,-4.32111,-0.55821,1
1.28128,-0.49291,1.5966,0.72266,3.26155,1.65521,-1.89567,5.32618,2.73424,0.02753,-3.85824,1.81874,-0.48704,1
0.54226,-0.92861,0.74013,2.17704,-2.11558,1.87725,-2.94846,0.92363,-1.28575,-1.59945,-1.06449,-2.06798,-1.19519,1
-0.47529,-0.68695,1.88816,0.07156,-0.64004,3.25825,-2.86532,-1.26146,-0.40732,-2.79173,0.15142,-2.03156,-2.76004,1
4.0255,0.58137,-1.55317,2.05467,-1.93255,3.22379,3.304,2.45883,2.87926,0.40805,0.55163,4.54294,1.38744,1
-0.75895,-1.53461,-1.53266,0.87328,-1.63973,-3.22755,-0.83421,0.64583,-2.47178,1.81125,-1.34202,-3.05507,1.04331,1
-0.43253,1.08081,-2.44806,1.13748,-2.49873,0.07516,1.6367,-4.09878,0.07515,-0.918,2.51228,-1.66315,-1.60933,0
-0.7867,2.39499,3.19376,-0.32162,4.52554,0.38409,-2.11052,1.5973,1.40788,-1.61366,-1.14099,2.42313,-0.61165,1
1.062,-4.2859,0.09407,-1.43456,-1.64929,4.94176,-0.90788,0.33025,1.34156,-0.76062,-1.01014,-2.55362,0.26755,1
-2.08912,2.60427,-1.74659,0.57388,1.68499,-3.65621,0.95596,-2.45459,0.48732,0.28308,0.67343,-0.90837,0.49002,0
-1.69999,-1.62189,-0.03503,-2.77466,2.24309,1.40099,-0.25932,-1.98176,2.20186,-0.57053,-0.42544,-2.51456,-1.8066,0
4.00345,3.52846,0.8881,3.80515,-3.45829,5.20158,1.46187,0.0736,0.97288,-3.13893,3.22909,5.69264,-0.24931,1
0.62771,-1.44017,-0.84146,1.35658,-2.25872,3.97644,-1.19805,-1.24201,1.27538,-2.14378,-0.10786,-2.81226,-0.37823,1
-2.83382,0.06332,-1.13928,-4.19567,1.44887,2.98271,2.26744,-8.27701,3.38683,-2.49916,3.85172,-2.89943,-0.56033,0
-0.40235,1.33398,-1.01366,0.94072,-0.08449,-0.54139,0.53989,-1.39468,0.54695,-0.48413,0.69228,-0.3028,-2.39605,0
-0.18492,0.98909,3.67586,0.09503,2.64024,0.03893,-3.1103,2.98981,-0.88644,-0.95195,-1.6855,1.85115,0.60829,1
-1.63052,-1.5575,1.84061,-2.91401,2.86995,2.47011,-1.8167,-1.11871,1.77132,-1.50574,-0.81678,-1.95622,-0.59921,1
1.40368,0.88516,-0.04184,2.59478,-3.20593,3.67352,-0.64744,-1.50533,0.04244,-2.77228,1.62605,-0.13241,-0.56176,1
-1.66015,-1.64073,-1.8936,-0.76803,0.55115,-1.39443,-0.20595,-1.21509,0.64678,0.83019,-1.17631,-3.82672,0.43778,0
-1.63859,1.8254,3.36027,-2.233,6.52076,-0.39484,-1.66155,1.60223,2.20449,-0.77947,-1.63897,2.34654,-2.72704,1
-1.91399,-0.37184,-0.90986,-1.81525,0.39612,0.37445,0.54177,-4.07953,0.82906,-0.85441,1.42516,-2.70412,-1.24387,0
1.4746,1.09406,0.05784,3.11337,-2.22456,1.16339,-0.94614,1.01364,-0.72212,-1.19869,0.0842,0.71225,2.14966,1
0.44712,-1.10505,0.57997,1.29583,-2.60107,3.96919,-2.24761,-1.33873,-0.30162,-2.73827,0.3759,-2.48962,-0.1773,1
-2.06863,1.77975,-2.59039,0.93785,-0.09219,-1.01563,0.72726,-4.73111,1.25629,-1.31802,1.54216,-3.10506,-0.41287,0
-1.12565,3.02898,-2.57263,3.25973,-0.0761,-3.19124,0.27464,-1.59023,0.29886,-0.26593,0.15893,-1.33747,-0.81689,0
0.2275,-2.57963,-3.52169,-0.19256,-2.11207,0.47699,1.86773,-1.33139,1.34915,1.24589,-0.20982,-3.12364,-0.29737,0
-0.45943,-1.18941,-1.12659,0.6868,-0.13183,0.58038,-1.04434,-0.07777,0.98686,-0.33385,-1.3912,-2.79886,-0.22337,0
2.87756,0.36416,1.29281,2.42834,-3.7878,2.45541,-0.43718,1.83972,-2.08583,-0.95694,1.05969,2.69307,2.24147,1
0.19078,-0.18309,1.53418,0.1663,0.19049,2.41304,-1.71329,0.21194,0.34017,-1.70497,-0.28272,-0.19407,-0.69546,1
-1.68645,2.12931,-0.37563,1.41162,1.70761,0.60201,-1.4791,-2.41895,2.00652,-2.53863,-0.0336,-2.03641,-2.54658,0
0.29241,-5.91212,0.91608,-6.06346,0.78753,6.48489,0.83102,-1.19945,3.28261,-0.27325,-0.15344,-1.94496,-0.42634,1
-0.27847,1.52077,-2.3416,2.66306,-2.23341,-0.8098,0.46864,-2.38298,-0.24666,-0.81221,1.16695,-1.73975,-1.39719,0
-1.01627,2.03262,-0.20077,0.21343,2.34852,-0.12759,0.14731,-1.28756,2.11603,-1.08006,0.17705,0.24223,1.01381,0
-0.32098,3.30505,-2.21646,4.95077,-0.7261,-3.29368,-0.74669,0.28296,-0.39584,-0.32605,-0.75625,-0.8412,1.11799,0
1.19646,1.44731,-1.44978,1.69674,-4.26785,5.1196,1.71137,-5.3929,1.29276,-3.63002,4.37691,-0.3233,1.46009,1
-0.24635,0.14371,-2.3612,0.76817,-3.3942,2.81323,1.3072,-5.4377,0.87146,-2.26719,3.08226,-2.80181,-1.6385,0
-1.22265,0.72987,-0.79229,1.65987,1.33644,-1.55808,-1.67855,0.36526,0.65501,-0.34958,-1.81866,-2.19004,0.54425,0
0.13577,-2.21447,-0.94312,1.61426,-1.66868,2.07978,-2.2774,0.43516,0.46383,-1.0312,-1.88356,-3.9314,0.76197,0
-0.72288,-0.1904,-2.41588,2.54223,-2.6165,-3.45617,-0.65801,-0.41111,-2.50065,1.09642,-0.60943,-3.28862,-0.39714,1
-1.78958,-3.77272,-1.95687,-4.38728,0.5473,0.73839,1.76021,-3.37999,1.7369,1.153,0.34443,-4.04231,1.38317,0
-2.02544,1.19653,-3.82952,1.64355,0.09306,-3.99093,0.95872,-2.49168,0.59792,0.91544,-0.23416,-3.48078,0.94022,0
0.70971,0.38676,0.2989,2.98892,-0.84073,-0.06311,-2.30398,2.40925,-0.79456,-0.60522,-1.79237,-0.52822,0.6496,1
-1.905,-0.74739,0.15468,-2.14787,1.78732,1.99334,-0.63845,-3.18263,2.06064,-1.70149,0.38384,-2.73379,-0.80402,0
-0.55323,-1.50059,1.10092,-1.89653,1.31413,2.82011,-1.01614,-0.73796,1.59513,-1.25385,-0.41658,-1.26699,0.35262,1
-2.03107,0.90344,0.17872,0.26179,1.85134,1.05534,-2.01947,-2.47616,1.67798,-2.4613,-0.31425,-2.88835,0.78188,1
-1.62106,-3.74668,-2.89233,-0.79306,-2.18603,0.6877,-0.60485,-3.12488,0.21744,0.03633,-0.59495,-6.89738,0.23703,0
-3.59178,-0.39935,-0.76716,0.09084,0.69706,-0.23614,-3.11148,-4.30857,0.1308,-2.36467,-0.46193,-6.73634,0.53185,0
0.85996,0.55728,-0.10645,2.30399,-3.2031,5.08901,-1.16426,-2.99749,0.80401,-3.91413,1.90933,-1.58706,1.38533,1
0.31891,1.11534,3.49591,-0.1347,2.21787,1.04023,-2.20051,2.41722,-0.31526,-1.18677,-0.8655,2.60903,0.2709,1
0.16158,0.2711,1.9956,-0.15692,-1.16069,2.3927,-1.29767,-1.29724,-1.21149,-2.0641,1.48207,0.2689,1.92947,1
-1.04697,0.91266,-2.98632,3.91984,-2.47613,-3.36728,-1.1373,-1.08584,-1.76455,0.147,-0.68413,-3.98448,-0.45154,0
2.70846,-1.95104,2.35444,-0.55255,1.37593,1.92439,-0.71332,6.45787,0.79107,1.42408,-2.96958,3.71882,0.40979,1
1.14783,-2.22495,0.93255,0.33367,-0.78645,3.87407,-1.9375,1.62629,0.95155,-1.26992,-1.52017,-1.15244,0.37718,1
-0.61754,3.17064,0.16364,1.89573,2.19013,-2.85766,-0.448,1.073,0.18977,0.02004,-0.68391,1.61005,0.03174,0
1.76563,1.4767,0.20639,2.77042,-1.7947,2.17965,-0.3354,0.67297,0.28041,-1.61271,0.57605,1.62484,-0.05331,1
3.28325,-2.02745,-2.11559,1.81901,-3.17116,4.38776,1.55185,1.69733,2.51686,-0.0719,-0.51468,0.42531,0.4665,1
-1.87879,1.67753,0.3043,-1.63325,3.02661,-0.70485,0.53729,-2.41836,1.61575,-0.74014,0.87858,0.09491,1.00192,0
0.31197,-1.51077,-0.12102,1.08048,-0.96415,3.94007,-2.04961,-0.38346,1.64195,-2.23846,-1.03015,-2.82452,0.33165,0
-2.74158,1.95254,-0.55764,-0.69449,3.56932,-1.25851,-0.31326,-2.90072,2.31258,-1.18199,0.02737,-1.79878,1.51974,0
-0.34164,0.38501,-0.52912,-0.3401,2.63932,-1.13564,0.51988,1.35286,2.00857,0.93476,-1.4875,0.6086,1.30582,0
0.78153,-2.3285,0.52805,-1.43086,-1.80236,4.42224,-0.0876,-1.44493,0.65909,-1.41038,0.99388,-1.09747,-0.08003,1
-1.12004,1.70689,0.35629,-0.66404,2.82123,-2.85387,0.44825,0.3934,0.25177,0.91464,-0.33272,1.36302,0.65474,0
0.03982,-1.66904,-4.84626,2.48361,-4.28397,0.08885,1.0448,-2.64997,0.46375,0.21535,0.186,-5.09986,-0.54759,0
-0.27497,0.97455,-3.34414,2.9352,-3.707,-3.11729,1.09379,-2.11633,-2.14597,0.78397,1.23873,-2.26373,0.69252,1
-0.72481,-0.53862,-1.84878,2.72041,-3.13371,-1.63369,-1.68915,-1.07107,-2.35558,-0.22175,-0.45077,-4.17583,1.09535,1
0.68906,-3.9043,4.23352,-3.23775,-1.54506,3.42352,-2.56281,1.28711,-3.26661,-0.55641,0.07173,-0.13772,-0.62131,1
1.01854,0.05581,-1.94061,0.68861,-0.60344,2.35115,1.80188,-0.95137,2.96073,-0.58544,0.51033,0.11232,-0.05479,0
1.96371,2.73466,-0.26139,5.06698,-3.28743,2.26678,-1.04092,0.0338,-0.33537,-2.72871,1.03909,1.09502,1.98483,1
0.29386,-3.60911,-1.12267,0.9461,-2.40108,2.4261,-2.20688,0.55754,0.07581,-0.53617,-2.05869,-4.68694,0.37071,0
-1.8062,-1.59131,-0.11294,-6.13201,4.12514,1.40687,2.95467,-3.22807,3.88064,0.63454,1.16913,-0.05346,-1.11475,0
-0.39434,-0.10716,0.33314,-0.76515,0.11829,3.60632,-0.30315,-2.74425,1.94731,-2.43616,1.18644,-1.16166,0.39658,1
-1.62114,-1.21756,-2.12023,0.03542,-1.35363,4.32978,-0.80441,-5.746,2.846,-3.44276,1.1755,-5.92349,1.03008,0
-2.11379,3.88945,-0.98582,2.44874,3.15488,-3.82277,-0.93917,-0.58173,1.13544,-0.57011,-1.01195,-0.62542,1.49257,0
-0.79601,-1.57663,-3.38426,-0.20598,-4.8467,2.93187,1.65782,-7.14025,0.23685,-1.9146,3.60582,-5.14969,-0.14794,0
-0.78359,-0.22576,-3.08596,1.8235,-2.92171,1.94569,0.10162,-4.59709,1.19706,-2.109,1.3924,-4.66074,-0.33479,0
-2.14946,-0.39712,-3.30929,2.57974,-3.18907,-0.81202,-1.57106,-4.58686,-0.95118,-1.58933,0.44591,-7.06679,0.51685,1
-1.11728,-1.92341,-1.04672,-3.09187,-1.49226,5.32884,1.3947,-6.82271,2.43879,-2.76329,3.34514,-3.52929,-1.37016,1
-1.09906,-1.57289,-3.26225,-0.56965,-5.05763,1.36694,1.83166,-7.07506,-1.11797,-1.09677,3.83074,-4.99579,-0.56045,1
2.44617,-2.13713,-2.26518,2.04134,-2.5885,4.79187,0.47972,0.95532,3.17282,-0.92022,-1.07161,-1.34719,-2.0193,1
0.98731,1.01132,-0.08478,4.23085,-0.80288,-3.4264,-2.23706,4.83782,-2.37616,1.30049,-2.93148,0.50024,-1.21467,1
-1.25336,-2.37045,-3.03357,-2.21053,-0.27214,-0.21368,2.13108,-2.99205,1.70555,1.20089,0.37093,-3.51645,0.05069,0
0.88759,-2.08606,1.08095,0.15573,1.1226,3.08556,-2.20593,3.03657,1.93111,-0.71736,-2.87197,-0.78001,1.0901,1
0.35144,1.00944,3.3208,0.669,2.68481,0.40947,-2.92863,3.78683,-0.15164,-0.855,-2.17138,2.22945,0.54498,1
-1.53665,-0.79177,-0.05145,-1.83417,0.33676,2.4901,-0.3273,-3.93257,1.38884,-1.97132,1.28232,-2.78143,-0.37272,0
3.31483,-1.10561,-2.19063,2.23667,-2.31676,4.38839,1.75131,1.84986,3.44829,-0.33419,-0.61843,1.13073,0.25158,1
-1.82352,-0.30832,-1.67767,-1.19383,-0.08912,1.24892,0.67186,-4.83264,1.67314,-1.45628,1.58469,-3.44027,0.64314,0
-1.43823,0.54456,-2.0491,3.69699,-1.43706,-0.56379,-2.75392,-1.6755,-0.08886,-1.84585,-1.23284,-5.21038,-0.67133,0
-1.9763,-0.33221,-0.57586,1.15137,0.26902,0.4232,-2.83818,-1.92186,0.44449,-1.93692,-1.14421,-4.77967,1.37751,0
-0.93819,-0.0555,-0.44159,-0.41863,-0.43971,1.00092,-0.13012,-2.71503,0.38025,-1.22343,1.06381,-1.87524,1.11018,0
-1.98787,2.57606,-0.97847,-0.03986,1.34581,-2.4319,0.92793,-3.27582,0.29814,-0.44974,1.57465,-0.53684,-0.1961,0
-0.56896,1.67068,0.52735,-0.88836,1.59175,-1.57745,1.05979,-0.56279,-0.02615,0.3973,0.95144,1.931,0.44933,0
0.02569,0.87992,-3.23295,3.02446,-3.31788,-0.05591,0.76627,-2.86632,0.08209,-0.91497,1.27949,-2.64077,0.23751,0
-1.71212,-0.80939,0.51125,-0.50699,1.31712,1.77191,-2.4273,-1.68223,1.24207,-2.02528,-0.9113,-3.51165,-0.60367,0
1.90682,2.22094,-1.24445,2.44297,-4.17557,4.17937,2.04593,-3.84442,0.88615,-2.96157,4.1106,1.42101,-0.35965,1
1.71417,1.52248,0.49135,4.57034,-2.62021,1.33294,-2.26807,1.87789,-1.22737,-1.84848,-0.54369,0.49822,0.27228,1
0.1713,-0.14538,-0.46167,0.60926,1.48477,-0.0206,-0.37526,1.76837,1.71851,0.33191,-1.84059,-0.10479,0.6076,0
-1.09623,-3.2737,1.10501,-4.75285,0.0576,6.08472,0.03235,-4.81916,2.18019,-2.53932,2.04688,-2.93442,-0.29057,0
3.02827,2.72848,0.11968,2.99666,-3.97012,5.72983,1.51195,-2.27934,1.18417,-3.66402,3.90132,3.40349,-0.57259,1
-0.8824,2.84911,-1.89617,2.50515,0.37064,-2.52148,0.44329,-1.29953,0.54614,-0.29991,0.29313,-0.48625,1.0898,0
0.83655,0.08016,-0.98275,1.76692,-3.6255,1.34251,0.21168,-1.7393,-1.19662,-1.06374,1.65529,-0.92442,-0.78876,1
-1.76276,1.14433,5.01874,-2.45805,4.00939,-0.72765,-3.08911,0.97555,-1.78232,-1.10316,-0.43045,1.76706,0.2251,1
-1.20766,-1.68363,0.25651,2.60194,-1.49239,2.66642,-5.28745,-0.71202,-0.37819,-3.20159,-2.24441,-6.33815,1.62632,0
0.64515,1.13562,-2.34725,3.46166,-4.0275,-2.66025,0.65107,-0.54932,-2.75962,0.75167,0.99047,-0.79877,0.55519,1
-0.49038,0.84655,-1.61984,1.5276,-1.52525,0.84071,0.08989,-2.87072,0.61968,-1.54098,1.17653,-2.07829,-1.20991,0
2.19195,1.30834,1.80236,2.85509,-1.02628,1.55103,-1.57166,3.313,-0.77475,-1.07378,-0.70478,2.87848,-0.04959,1
-1.84776,1.11,-1.04882,-0.35213,1.2283,0.80024,0.10424,-3.89343,2.144,-1.85159,1.05599,-2.30611,0.13394,0
-2.76652,-2.95309,-0.7073,-5.55397,0.18442,4.94254,1.20487,-8.2982,2.77996,-2.59168,3.2897,-5.15225,0.11731,0
1.37526,2.96549,-1.26576,4.46001,-3.43516,3.26564,-0.00128,-2.67038,0.92739,-3.53997,2.36809,0.12483,-0.81359,1
-0.23112,1.28042,-0.21986,3.57609,0.00939,1.04194,-2.92355,0.50306,0.95756,-2.30823,-1.65684,-2.09552,-0.70952,0
-2.05962,0.62467,-1.88999,1.53082,0.80909,-2.59392,-1.27269,-1.24722,0.28832,-0.11582,-1.30548,-3.74325,-0.77069,0
-1.33843,0.32213,-1.76864,0.05662,-0.93023,0.27457,0.5599,-3.97323,0.62097,-1.12281,1.52857,-2.79161,3.15318,0
1.31272,-3.37065,1.38206,-2.50542,-1.32761,4.44207,-0.02654,0.27357,0.33647,-0.44906,0.3168,-0.04674,0.14567,1
-0.59972,-3.46337,2.42624,-2.19968,1.93163,2.5967,-3.34581,2.10043,0.55827,-0.61496,-2.88344,-2.36339,0.16741,1
0.43203,2.3795,-1.42797,2.42997,-1.05793,-0.57334,1.0045,-1.05085,0.40352,-0.63419,1.13104,0.79238,-2.81225,0
